
6.14
6.43
5.64
6.18
5.64
6.03
7.03
6.78
5.61
5.77
7.21
5.83
6.01
5.92
7.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.08
0.08
0.07
0.07
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.09
0.07
0.07
0.08
0.07
0.07
0.07
0.07
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.1
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.07
0.08
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.08
0.08
0.08
0.07
0.08
0.08
0.08
0.07
0.07
0.08
0.07
0.07
0.08
0.07
0.07
0.07
0.07
0.07
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.09
0.09
0.09
0.09
0.1
0.09
0.08
0.1
0.09
0.09
0.09
0.09
0.08
0.09
0.08
0.08
0.08
0.09
0.11
0.12
0.08
0.08
0.08
0.08
0.08
0.1
0.08
0.08
0.07
0.08
0.1
0.09
0.09
0.1
0.08
0.07
0.08
0.07
0.08
0.08
0.07
0.08
0.08
0.07
0.09
0.08
0.08
0.08
0.09
0.08
0.08
0.07
0.07
0.08
0.08
0.07
0.08
0.08
0.09
0.08
0.07
0.08
0.08
0.09
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.09
0.07
0.08
0.09
0.09
0.09
0.09
0.09
0.09
0.1
0.1
0.1
0.1
0.1
0.09
0.09
0.1
0.16
4.12
0.1
0.08
0.42
0.08
0.1
0.11
0.11
0.14
0.1
0.12
0.11
0.1
0.11
0.12
0.11
0.12
0.11
0.1
0.09
0.11
0.14
0.08
0.09
0.09
0.1
0.16
0.1
0.12
0.1
0.11
0.08
0.09
0.09
0.14
0.08
0.12
0.12
0.1
0.12
0.16
0.08
0.1
0.12
0.14
0.1
0.18
0.12
0.1
0.16
8.4
0.08
0.09
0.12
0.1
0.1
0.07
0.1
0.12
0.14
0.22
4.25
0.09
0.09
0.11
0.11
0.12
0.12
0.08
0.12
0.09
0.12
0.14
0.14
0.08
0.1
0.16
4.22
0.09
0.08
0.08
0.11
0.12
4.33
4.33
0.21
0.1
0.09
0.11
0.11
0.1
0.12
0.16
0.08
0.12
0.16
0.11
0.12
0.08
0.43
0.12
0.08
0.43
0.09
0.1
0.11
3.96
0.08
0.1
0.09
0.08
0.22
0.22
0.11
0.08
0.12
0.1
0.11
0.12
0.1
0.09
0.13
0.1
0.07
0.07
0.09
0.07
0.06
0.08
0.07
0.07
0.08
0.07
0.06
0.07
0.07
0.06
0.08
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.08
0.08
0.09
0.07
0.08
0.07
0.08
0.08
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.08
0.08
0.07
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.1
0.08
0.09
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.08
0.09
0.09
0.07
0.08
0.07
0.08
0.08
0.07
0.08
0.08
0.08
0.08
0.07
0.08
0.08
0.08
0.08
0.07
0.09
0.08
0.08
0.07
0.08
0.08
0.08
0.08
0.08
0.08
0.09
0.08
0.08
0.08
0.09
0.09
0.09
0.08
0.08
0.09
0.08
0.09
0.08
0.09
0.09
0.09
0.08
0.09
0.1
0.1
0.08
0.07
0.08
0.08
0.08
0.08
0.09
0.09
0.08
0.08
0.08
0.08
0.09
0.08
0.09
